Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-05-17 00:00:00-04:00,449.3632912813186,449.96960113416935,446.80892779949755,449.01544189453125,35803700,0.0,0.0,0.0
2024-05-20 00:00:00-04:00,449.2341090986919,452.8122138507062,449.04526097395853,452.14630126953125,24474200,0.0,0.0,0.0
2024-05-21 00:00:00-04:00,450.2876418032072,453.2197013856994,450.08884473597857,453.0308532714844,23167700,0.0,0.0,0.0
2024-05-22 00:00:00-04:00,453.2893164945457,454.04470900656946,450.3274098367153,452.9414367675781,25120000,0.0,0.0,0.0
2024-05-23 00:00:00-04:00,457.7520258165309,457.78184234537497,449.1048987978149,450.9039001464844,40899200,0.0,0.0,0.0
2024-05-24 00:00:00-04:00,452.5240335725341,456.44009973609644,450.81448169233846,455.1678771972656,29651000,0.0,0.0,0.0
2024-05-28 00:00:00-04:00,456.3903667186208,456.9469621609414,453.91550375786767,456.8873291015625,26216800,0.0,0.0,0.0
2024-05-29 00:00:00-04:00,452.71283296915476,455.4560445134192,452.57366895180513,453.6669921875,29739200,0.0,0.0,0.0
2024-05-30 00:00:00-04:00,452.73271649368525,452.8718805159378,447.4748461559964,448.80670166015625,30714100,0.0,0.0,0.0
2024-05-31 00:00:00-04:00,449.0353084872214,449.731067923625,440.3682837213459,447.9718017578125,55941300,0.0,0.0,0.0
2024-06-03 00:00:00-04:00,451.80835971238633,452.81220303695954,445.1788685944322,450.3771057128906,32997500,0.0,0.0,0.0
2024-06-04 00:00:00-04:00,450.11870148213904,452.8122290903697,448.38928210498244,451.6095886230469,23767400,0.0,0.0,0.0
2024-06-05 00:00:00-04:00,455.19765811194037,460.79342885478496,451.64933955120875,460.71392822265625,33817400,0.0,0.0,0.0
2024-06-06 00:00:00-04:00,461.3997432170189,461.7178064129903,459.3820772116002,460.5549011230469,21966800,0.0,0.0,0.0
2024-06-07 00:00:00-04:00,460.1871653858833,462.9105095308985,459.03420902064926,460.14739990234375,25829700,0.0,0.0,0.0
2024-06-10 00:00:00-04:00,459.0143495163526,462.36387117426364,458.7261028369313,462.00604248046875,20719800,0.0,0.0,0.0
2024-06-11 00:00:00-04:00,460.72387241676694,465.2959321874115,459.22303638582815,465.1766357421875,22053300,0.0,0.0,0.0
2024-06-12 00:00:00-04:00,469.1224977238964,473.60510771517727,468.42676865058667,471.2693786621094,34532600,0.0,0.0,0.0
2024-06-13 00:00:00-04:00,474.81771621923315,475.4836591246592,471.53777679152455,473.82379150390625,25859000,0.0,0.0,0.0
2024-06-14 00:00:00-04:00,473.62498578850034,476.34836008469756,473.157839967531,476.2787780761719,23372600,0.0,0.0,0.0
2024-06-17 00:00:00-04:00,476.54714408972313,483.9021810490091,475.2351864943454,482.1131286621094,37054500,0.0,0.0,0.0
2024-06-18 00:00:00-04:00,482.063440285676,482.9480175176574,480.4930222351118,482.26220703125,24438600,0.0,0.0,0.0
2024-06-20 00:00:00-04:00,483.4648920564215,483.88232346697015,476.70618553173887,478.5449523925781,33918700,0.0,0.0,0.0
2024-06-21 00:00:00-04:00,478.26663000343706,479.6084344181934,475.7619506728201,477.26275634765625,39432900,0.0,0.0,0.0
2024-06-24 00:00:00-04:00,476.0303454875639,477.7724784027067,471.6899603501367,471.8293151855469,37751000,0.762,0.0,0.0
2024-06-25 00:00:00-04:00,473.92982765214083,477.5235842618228,472.9840862388635,477.2249450683594,29250200,0.0,0.0,0.0
2024-06-26 00:00:00-04:00,476.39865430075747,478.7580254257424,475.98055943432456,478.2104797363281,22737100,0.0,0.0,0.0
2024-06-27 00:00:00-04:00,477.96162376312043,480.9282381602352,477.1453027680209,479.4449157714844,26222100,0.0,0.0,0.0
2024-06-28 00:00:00-04:00,480.24132931728025,485.009804377067,476.3090743915452,476.9561462402344,34881600,0.0,0.0,0.0
2024-07-01 00:00:00-04:00,477.8819867258792,480.3209545126409,474.11898094653327,479.7535400390625,24898300,0.0,0.0,0.0
2024-07-02 00:00:00-04:00,478.25029990954596,484.8504993213737,478.1208794692536,484.790771484375,26723600,0.0,0.0,0.0
2024-07-03 00:00:00-04:00,484.0342109510959,488.9619704978305,484.0342109510959,488.8325500488281,18064900,0.0,0.0,0.0
2024-07-05 00:00:00-04:00,489.67871121949463,494.36752879434596,489.3800416485015,493.92950439453125,28495900,0.0,0.0,0.0
2024-07-08 00:00:00-04:00,494.2978308254437,495.6616670817265,493.2724624416382,495.10418701171875,22109400,0.0,0.0,0.0
2024-07-09 00:00:00-04:00,496.6273180908013,497.7522430208902,494.0091364316496,495.5322570800781,25614500,0.0,0.0,0.0
2024-07-10 00:00:00-04:00,497.46355440684283,501.2564241916965,496.1495115315863,500.6989440917969,28046900,0.0,0.0,0.0
2024-07-11 00:00:00-04:00,500.8084714288421,501.01751887372984,488.5239491686358,489.7185363769531,49966600,0.0,0.0,0.0
2024-07-12 00:00:00-04:00,490.2959375419354,497.37396004854935,489.82804920549296,492.5955505371094,37109400,0.0,0.0,0.0
2024-07-15 00:00:00-04:00,494.3774792313232,498.7577233716833,491.86881880761507,493.9195556640625,31151400,0.0,0.0,0.0
2024-07-16 00:00:00-04:00,495.38294816768223,496.19926915513554,490.93304180388435,494.10870361328125,25950600,0.0,0.0,0.0
2024-07-17 00:00:00-04:00,486.0849309606581,486.6025823583047,479.534524786541,479.60418701171875,56268800,0.0,0.0,0.0
2024-07-18 00:00:00-04:00,483.3473287165408,483.5265122463868,474.12894675176653,477.33447265625,49347400,0.0,0.0,0.0
2024-07-19 00:00:00-04:00,476.9959415922219,479.5245313511087,471.809372018062,473.103515625,42042900,0.0,0.0,0.0
2024-07-22 00:00:00-04:00,478.99694454321184,481.17710180896916,475.56244189705,480.1517333984375,40300000,0.0,0.0,0.0
2024-07-23 00:00:00-04:00,479.2458381866789,482.25225092252134,477.981558373806,478.4593811035156,23282500,0.0,0.0,0.0
2024-07-24 00:00:00-04:00,471.68994429618385,472.05827609627306,460.43079095538235,461.296875,58818600,0.0,0.0,0.0
2024-07-25 00:00:00-04:00,461.63535057513343,465.836380804191,453.5817227700731,456.2098388671875,59256800,0.0,0.0,0.0
2024-07-26 00:00:00-04:00,460.5701641696498,463.8354178088728,457.7031062658662,460.88873291015625,39992100,0.0,0.0,0.0
2024-07-29 00:00:00-04:00,463.6164054438207,465.8065275585934,459.54479556805506,461.8145446777344,28218500,0.0,0.0,0.0
2024-07-30 00:00:00-04:00,463.75577982338285,464.46257951556646,452.1083649603911,455.4731750488281,41317200,0.0,0.0,0.0
2024-07-31 00:00:00-04:00,465.76667454850946,470.66456994014675,464.31324651936075,468.9523010253906,44552100,0.0,0.0,0.0
2024-08-01 00:00:00-04:00,469.63920781437156,473.4121479567119,453.93014818105814,457.5935974121094,56653900,0.0,0.0,0.0
2024-08-02 00:00:00-04:00,448.8630296682996,451.53097438399254,442.4718775379271,446.7326354980469,66323200,0.0,0.0,0.0
2024-08-05 00:00:00-04:00,422.8007291255903,440.3017161359523,421.546414050656,433.4128112792969,87483500,0.0,0.0,0.0
2024-08-06 00:00:00-04:00,435.26445938446454,445.06022037693447,432.6064489049222,437.5541076660156,63164400,0.0,0.0,0.0
2024-08-07 00:00:00-04:00,444.4827736124513,446.9814995118465,432.4172644998528,432.8154602050781,54929200,0.0,0.0,0.0
2024-08-08 00:00:00-04:00,439.0772285729269,446.9715722585002,435.1848021883716,446.05572509765625,47890100,0.0,0.0,0.0
2024-08-09 00:00:00-04:00,444.73164765967067,450.02773861767974,443.60672277185614,448.3851623535156,33574000,0.0,0.0,0.0
2024-08-12 00:00:00-04:00,449.3607643266826,452.32734811821604,446.5335049787422,449.3507995605469,27795000,0.0,0.0,0.0
2024-08-13 00:00:00-04:00,453.77083793772886,460.7692328864476,453.6314527345255,460.50042724609375,40084500,0.0,0.0,0.0
2024-08-14 00:00:00-04:00,461.4263030901307,463.0190859947047,456.33925926895904,460.6498107910156,34733700,0.0,0.0,0.0
2024-08-15 00:00:00-04:00,466.65270280303605,472.68545768993755,466.27440622920614,472.2872619628906,38280600,0.0,0.0,0.0
2024-08-16 00:00:00-04:00,470.4953312452627,474.26830180128684,469.52969066645085,472.8945007324219,38383600,0.0,0.0,0.0
2024-08-19 00:00:00-04:00,473.0338920966615,479.1462739994683,471.2419657477301,479.1064453125,23737700,0.0,0.0,0.0
2024-08-20 00:00:00-04:00,478.19057442195395,480.76892733301804,476.3986481620322,478.1009826660156,29209300,0.0,0.0,0.0
2024-08-21 00:00:00-04:00,478.8874084800057,482.1924905795276,477.1652052071158,480.3309020996094,25658800,0.0,0.0,0.0
2024-08-22 00:00:00-04:00,482.6603814021867,483.3572466801833,471.67996836305514,472.7153015136719,37739600,0.0,0.0,0.0
2024-08-23 00:00:00-04:00,477.08556993932774,480.56983571182934,473.143380600377,477.8421630859375,36061500,0.0,0.0,0.0
2024-08-26 00:00:00-04:00,477.2946644624071,478.220476394492,471.1125593872627,473.203125,27452600,0.0,0.0,0.0
2024-08-27 00:00:00-04:00,471.56052366484244,475.6918612167135,469.5894138403523,474.6167297363281,27510000,0.0,0.0,0.0
2024-08-28 00:00:00-04:00,474.1488432070302,474.8755420430586,465.78661154667714,469.2310485839844,37372400,0.0,0.0,0.0
2024-08-29 00:00:00-04:00,471.1523759054323,475.7814658266737,467.25994960397594,468.5441589355469,41081500,0.0,0.0,0.0
2024-08-30 00:00:00-04:00,472.9044551869276,474.75607893127403,468.3948211220354,474.12890625,33466500,0.0,0.0,0.0
2024-09-03 00:00:00-04:00,471.0727590117474,471.20214908201854,457.34474294143126,459.73394775390625,44985200,0.0,0.0,0.0
2024-09-04 00:00:00-04:00,456.60805588804857,462.36207060099395,455.6722792409272,458.539306640625,32505100,0.0,0.0,0.0
2024-09-05 00:00:00-04:00,456.9066752215722,463.26793281179454,455.88130686094047,458.9673767089844,34452400,0.0,0.0,0.0
2024-09-06 00:00:00-04:00,458.260569077701,459.14658265747556,446.1751603520443,446.67291259765625,50624400,0.0,0.0,0.0
2024-09-09 00:00:00-04:00,451.0232614610741,453.412466159154,447.7978366376856,452.4169616699219,32981200,0.0,0.0,0.0
2024-09-10 00:00:00-04:00,454.1889796697815,457.1058310486294,450.1970271400793,456.5981140136719,29680300,0.0,0.0,0.0
2024-09-11 00:00:00-04:00,457.8424701291892,467.2599340258347,449.2512615855353,466.5133056640625,57843000,0.0,0.0,0.0
2024-09-12 00:00:00-04:00,466.5431884079294,471.90897236695554,464.75129241952897,471.0926513671875,40175500,0.0,0.0,0.0
2024-09-13 00:00:00-04:00,470.3559965945637,474.3877778345382,470.12701961313286,473.203125,29111800,0.0,0.0,0.0
2024-09-16 00:00:00-04:00,471.0627857543321,471.72975676901467,467.77763299393825,471.112548828125,22585600,0.0,0.0,0.0
2024-09-17 00:00:00-04:00,474.1488812258597,475.4529897850827,468.8527896101697,471.3614501953125,30084400,0.0,0.0,0.0
2024-09-18 00:00:00-04:00,472.56600261469947,476.67741071769484,468.7133746450166,469.3206481933594,39909200,0.0,0.0,0.0
2024-09-19 00:00:00-04:00,480.440413858692,484.04416568094024,478.3299491721025,481.1870422363281,52782500,0.0,0.0,0.0
2024-09-20 00:00:00-04:00,480.32094227059173,481.5155597873976,476.1497761085855,480.27117919921875,34577700,0.0,0.0,0.0
2024-09-23 00:00:00-04:00,481.4545328286473,482.640850366717,480.1087070879797,481.54425048828125,24843000,0.677,0.0,0.0
2024-09-24 00:00:00-04:00,482.9598186385049,484.8240231519451,478.6831249040518,483.86700439453125,25952600,0.0,0.0,0.0
2024-09-25 00:00:00-04:00,483.23897054333213,486.2795443317962,483.05953522315605,484.3156433105469,26549900,0.0,0.0,0.0
2024-09-26 00:00:00-04:00,491.8422631756141,492.17125835967835,484.2956965593865,487.954345703125,32020200,0.0,0.0,0.0
2024-09-27 00:00:00-04:00,488.9811246193061,489.1207057003584,484.0564193197731,485.24273681640625,22851100,0.0,0.0,0.0
2024-09-30 00:00:00-04:00,484.2757374570207,486.8975982939018,481.42460830653164,486.55865478515625,30281100,0.0,0.0,0.0
2024-10-01 00:00:00-04:00,486.1898056570345,486.48886451106847,475.92168227108954,479.7796936035156,42735400,0.0,0.0,0.0
2024-10-02 00:00:00-04:00,478.8725078882411,482.3816273656089,476.24069870329294,480.4576110839844,23744000,0.0,0.0,0.0
2024-10-03 00:00:00-04:00,478.25444691528793,483.04955003130146,477.50676933474847,480.0987243652344,25337200,0.0,0.0,0.0
2024-10-04 00:00:00-04:00,485.9405764313014,486.3692375934672,480.89624764109163,485.81097412109375,30686600,0.0,0.0,0.0
2024-10-07 00:00:00-04:00,483.8869680030971,485.0633067429107,479.3809450518926,480.6071472167969,24975100,0.0,0.0,0.0
2024-10-08 00:00:00-04:00,483.15923483730273,488.4727168958394,482.35174546810964,487.78485107421875,28272000,0.0,0.0,0.0
2024-10-09 00:00:00-04:00,487.4857513571396,492.20111528269723,486.4390149805114,491.6228942871094,24995000,0.0,0.0,0.0
2024-10-10 00:00:00-04:00,489.3300644805617,492.9388501015995,488.01414462512105,491.0646667480469,25750400,0.0,0.0,0.0
2024-10-11 00:00:00-04:00,489.2203628430835,492.8590845771344,488.65215102887265,491.8322448730469,20644500,0.0,0.0,0.0
2024-10-14 00:00:00-04:00,494.2348187135991,497.2853408753872,493.726418635354,495.95947265625,26060100,0.0,0.0,0.0
2024-10-15 00:00:00-04:00,496.28844492873617,496.95638364496574,487.1667841921858,489.330078125,34784500,0.0,0.0,0.0
2024-10-16 00:00:00-04:00,489.65904556627453,490.1674760780814,486.06023859507707,489.389892578125,22996800,0.0,0.0,0.0
2024-10-17 00:00:00-04:00,494.90275215056863,494.95258515393766,489.66900902750683,489.72882080078125,27210700,0.0,0.0,0.0
2024-10-18 00:00:00-04:00,492.5301087142749,494.035442636669,491.77245236820977,492.9388427734375,25335000,0.0,0.0,0.0
2024-10-21 00:00:00-04:00,491.72263139969306,494.69341466131954,489.78863625441153,493.88592529296875,30336500,0.0,0.0,0.0
2024-10-22 00:00:00-04:00,491.20424619179255,495.90963167663193,490.4465898369971,494.4242248535156,26685800,0.0,0.0,0.0
2024-10-23 00:00:00-04:00,492.0615637296155,492.7195236486866,483.5479998607037,486.8477478027344,39346600,0.0,0.0,0.0
2024-10-24 00:00:00-04:00,490.5861300850279,491.47338873673766,487.92441497605495,490.7955017089844,22024900,0.0,0.0,0.0
2024-10-25 00:00:00-04:00,493.60678904569716,498.73085696087213,492.8989656912797,493.7862243652344,38762100,0.0,0.0,0.0
2024-10-28 00:00:00-04:00,496.916488943201,496.976300716809,493.5669079288349,493.865966796875,20477800,0.0,0.0,0.0
2024-10-29 00:00:00-04:00,494.1849827905077,499.7975541196288,492.3207781941025,498.6112365722656,28014100,0.0,0.0,0.0
2024-10-30 00:00:00-04:00,497.84361506430247,498.8006338320153,494.35445308345726,494.8429260253906,29756000,0.0,0.0,0.0
2024-10-31 00:00:00-04:00,490.85533090939475,490.9051639132044,482.25204917477026,482.35174560546875,41245200,0.0,0.0,0.0
2024-11-01 00:00:00-04:00,483.9966074918361,489.2303504152802,483.69754863687035,485.9206237792969,33655800,0.0,0.0,0.0
2024-11-04 00:00:00-05:00,485.3125247275959,487.864595020036,482.7504756656839,484.5050354003906,23291600,0.0,0.0,0.0
2024-11-05 00:00:00-05:00,486.1000597381435,491.3537602076177,486.0103420815346,490.6858215332031,24353600,0.0,0.0,0.0
2024-11-06 00:00:00-05:00,499.00999042840357,504.841881718078,498.05297163116376,504.0144348144531,43082200,0.0,0.0,0.0
2024-11-07 00:00:00-05:00,506.8256700187663,512.73733015701,506.7658582500825,511.9497375488281,32853100,0.0,0.0,0.0
2024-11-08 00:00:00-05:00,511.4513432889382,513.3255267130085,510.82328922416144,512.5479736328125,22924500,0.0,0.0,0.0
2024-11-11 00:00:00-05:00,513.774070806205,513.9834424127648,509.3378691854966,512.2488403320312,24167500,0.0,0.0,0.0
2024-11-12 00:00:00-05:00,512.1790995095207,513.0662973274696,508.25126710152693,511.32171630859375,25835300,0.0,0.0,0.0
2024-11-13 00:00:00-05:00,510.8133476964653,513.3853147659668,508.3709220958773,510.6637878417969,24567400,0.0,0.0,0.0
2024-11-14 00:00:00-05:00,510.3248373833927,511.202086844484,506.19764258916234,507.11480712890625,28679500,0.0,0.0,0.0
2024-11-15 00:00:00-05:00,501.38261867959363,501.7713952012952,492.95877244014196,495.0323486328125,51461100,0.0,0.0,0.0
2024-11-18 00:00:00-05:00,496.5875174805612,500.5851100268142,495.19185874342753,498.4716491699219,27192700,0.0,0.0,0.0
2024-11-19 00:00:00-05:00,495.8797260604786,502.3895043533527,495.54075211614304,501.9010009765625,24523000,0.0,0.0,0.0
2024-11-20 00:00:00-05:00,501.60192918938486,501.9209455857888,495.0223605231752,501.6119079589844,29565500,0.0,0.0,0.0
2024-11-21 00:00:00-05:00,504.6723678805058,505.3901395459976,496.01925366318784,503.4162902832031,34526700,0.0,0.0,0.0
2024-11-22 00:00:00-05:00,502.85806302821806,504.96151475229726,501.22312673009804,504.22381591796875,23826600,0.0,0.0,0.0
2024-11-25 00:00:00-05:00,508.32104916491807,509.86626772399495,502.69852968072695,505.02130126953125,26375200,0.0,0.0,0.0
2024-11-26 00:00:00-05:00,506.5066774767877,508.5603265162039,505.6593339061935,507.7328796386719,26557100,0.0,0.0,0.0
2024-11-27 00:00:00-05:00,506.5964289240894,506.66618904258314,500.37573083915373,503.73529052734375,24957400,0.0,0.0,0.0
2024-11-29 00:00:00-05:00,504.3633300196629,508.7596776658199,503.7452547791602,508.1615295410156,15334000,0.0,0.0,0.0
2024-12-02 00:00:00-05:00,509.42762098516585,514.6613638846421,509.0388140524132,513.6943359375,25147200,0.0,0.0,0.0
2024-12-03 00:00:00-05:00,512.3585292405829,515.5486323809755,511.78030821513613,515.2694702148438,18597900,0.0,0.0,0.0
2024-12-04 00:00:00-05:00,518.7088108930553,521.8989141052851,517.9910087683786,521.6397094726562,26086200,0.0,0.0,0.0
2024-12-05 00:00:00-05:00,521.689507909356,522.4172279095515,519.80534590885,520.1941528320312,18169600,0.0,0.0,0.0
2024-12-06 00:00:00-05:00,520.8620569024756,525.0889174852325,520.7324545957838,524.8496704101562,23762600,0.0,0.0,0.0
2024-12-09 00:00:00-05:00,523.9225567999812,524.7200673311128,519.6059481473477,520.7623901367188,20674400,0.0,0.0,0.0
2024-12-10 00:00:00-05:00,521.99858294802,523.7531427665872,517.5523716280675,518.9879150390625,24350000,0.0,0.0,0.0
2024-12-11 00:00:00-05:00,523.3743048572086,528.9669185403193,522.9656012200102,528.279052734375,32168600,0.0,0.0,0.0
2024-12-12 00:00:00-05:00,526.0460287635723,527.3220944429013,524.3911957347382,524.8696899414062,23577500,0.0,0.0,0.0
2024-12-13 00:00:00-05:00,528.8174164894651,531.5189858488804,525.6671675702225,528.88720703125,28780400,0.0,0.0,0.0
2024-12-16 00:00:00-05:00,531.4293352933635,537.4805468453278,531.3495659763669,536.5035400390625,31979900,0.0,0.0,0.0
2024-12-17 00:00:00-05:00,534.6990715532088,535.8155984486888,532.4759965312329,534.1408081054688,28579100,0.0,0.0,0.0
2024-12-18 00:00:00-05:00,533.492875441602,535.2174988418191,513.4152264907397,514.8706665039062,54703200,0.0,0.0,0.0
2024-12-19 00:00:00-05:00,519.576101377112,520.1443436340368,512.2389067316958,512.5778198242188,46441800,0.0,0.0,0.0
2024-12-20 00:00:00-05:00,508.85937724769343,523.1948531008555,507.712944414834,517.0538940429688,60530000,0.0,0.0,0.0
2024-12-23 00:00:00-05:00,518.7763669007879,522.470869711588,515.3614764173324,522.0914306640625,29672800,0.835,0.0,0.0
2024-12-24 00:00:00-05:00,524.0485322584022,529.2607302964886,523.4094706075514,529.1708984375,17558200,0.0,0.0,0.0
2024-12-26 00:00:00-05:00,527.5333389778602,530.4489740342622,525.5263221162263,528.8114013671875,19090500,0.0,0.0,0.0
2024-12-27 00:00:00-05:00,525.2267351908741,525.6660824304424,517.0888468707806,521.7818603515625,33839600,0.0,0.0,0.0
2024-12-30 00:00:00-05:00,514.7423974022865,518.5866402404552,511.0678538916629,514.8422241210938,34584000,0.0,0.0,0.0
2024-12-31 00:00:00-05:00,516.1303511956955,516.8891683491522,509.5002236457357,510.4687805175781,29117000,0.0,0.0,0.0
2025-01-02 00:00:00-05:00,513.534161708165,515.870704111665,504.95695643272836,509.4702453613281,36389800,0.0,0.0,0.0
2025-01-03 00:00:00-05:00,512.5855468367399,518.876214270739,511.7668215285793,517.8078002929688,29059500,0.0,0.0,0.0
2025-01-06 00:00:00-05:00,523.239726881552,527.1338830152287,521.2526998445645,523.7589111328125,36109700,0.0,0.0,0.0
2025-01-07 00:00:00-05:00,524.8073744683829,525.2067422646539,512.5157076399819,514.412841796875,36690300,0.0,0.0,0.0
2025-01-08 00:00:00-05:00,514.3130270674945,516.1502530505413,509.80973302054656,514.5027465820312,30777800,0.0,0.0,0.0
2025-01-10 00:00:00-05:00,510.7184045512355,510.81823127104343,503.1696640167018,506.4347839355469,40532500,0.0,0.0,0.0
2025-01-13 00:00:00-05:00,500.4536968562401,505.2664964430211,498.955930441633,504.80718994140625,31694200,0.0,0.0,0.0
2025-01-14 00:00:00-05:00,507.98246521320874,509.4003642097552,500.8431178147032,504.3279113769531,33737200,0.0,0.0,0.0
2025-01-15 00:00:00-05:00,512.2660850261747,517.0788540153866,510.69838510096264,515.9306030273438,34957600,0.0,0.0,0.0
2025-01-16 00:00:00-05:00,518.207218362087,518.2871163063428,512.1862287337499,512.3160400390625,28229000,0.0,0.0,0.0
2025-01-17 00:00:00-05:00,522.0714062167059,523.2896212209615,512.3459196801547,520.9630737304688,51837900,0.0,0.0,0.0
2025-01-21 00:00:00-05:00,523.699023857799,525.1867954798969,519.2856223520863,524.0185546875,23628000,0.0,0.0,0.0
2025-01-22 00:00:00-05:00,528.7814532060628,533.0251247604261,528.4719172481036,530.7185668945312,33593000,0.0,0.0,0.0
2025-01-23 00:00:00-05:00,528.2521869702515,531.9666792259658,527.6630996653944,531.8468627929688,23096600,0.0,0.0,0.0
2025-01-24 00:00:00-05:00,532.22633644199,532.9951484463661,527.3635928962776,528.8413696289062,19878300,0.0,0.0,0.0
2025-01-27 00:00:00-05:00,510.23909385806246,517.2186756257028,509.39035345878335,513.4443359375,60771700,0.0,0.0,0.0
2025-01-28 00:00:00-05:00,514.4528057450258,522.2212505417087,511.0179559555614,521.0330200195312,33194200,0.0,0.0,0.0
2025-01-29 00:00:00-05:00,521.6820822100884,521.8118935164292,516.1303634536972,520.0545043945312,26649000,0.0,0.0,0.0
2025-01-30 00:00:00-05:00,522.9301694920367,525.3165642441627,517.438359498841,522.2711181640625,27431300,0.0,0.0,0.0
2025-01-31 00:00:00-05:00,526.1353786930239,530.7285656818225,520.4139303866243,521.5122680664062,38845500,0.0,0.0,0.0
2025-02-03 00:00:00-05:00,512.7053954765727,520.0744112670776,510.2890160078782,517.3385009765625,40580800,0.0,0.0,0.0
2025-02-04 00:00:00-05:00,517.8577558683364,524.3280875345033,517.4583270975198,523.6890258789062,26046800,0.0,0.0,0.0
2025-02-05 00:00:00-05:00,521.0430121337988,526.2252866098556,519.8447867569009,526.0654907226562,21134100,0.0,0.0,0.0
2025-02-06 00:00:00-05:00,526.5747464776587,529.0211106171839,524.9571635327574,528.8114013671875,19434500,0.0,0.0,0.0
2025-02-07 00:00:00-05:00,529.3506385655694,531.3076811301025,521.4124638907397,522.141357421875,29605500,0.0,0.0,0.0
2025-02-10 00:00:00-05:00,526.4349076046266,529.5702465773193,525.9656367169049,528.4619140625,20852800,0.0,0.0,0.0
2025-02-11 00:00:00-05:00,525.176850812149,529.1309152421704,525.0470395107318,527.2037963867188,19325500,0.0,0.0,0.0
2025-02-12 00:00:00-05:00,521.522240157499,528.4019950074942,521.1727857139907,527.5133056640625,25009400,0.0,0.0,0.0
2025-02-13 00:00:00-05:00,529.190821985701,535.4215206592452,528.4020202629058,535.10205078125,28714800,0.0,0.0,0.0
2025-02-14 00:00:00-05:00,535.2118657811616,538.037668843142,534.8723452415906,537.3486938476562,17862600,0.0,0.0,0.0
2025-02-18 00:00:00-05:00,538.9262828029723,539.1959002552666,535.2417750467905,538.5668334960938,20565000,0.0,0.0,0.0
2025-02-19 00:00:00-05:00,537.7680771648068,540.0047320561414,535.6612335791547,538.7166748046875,19666900,0.0,0.0,0.0
2025-02-20 00:00:00-05:00,537.9277590296091,538.2972031880117,531.6671371127117,536.4299926757812,26550800,0.0,0.0,0.0
2025-02-21 00:00:00-05:00,537.5783027293683,537.5982924495162,524.927186702252,525.296630859375,47093800,0.0,0.0,0.0
2025-02-24 00:00:00-05:00,527.0939687454339,528.282199221784,518.7564266339529,519.0958862304688,39268400,0.0,0.0,0.0
2025-02-25 00:00:00-05:00,518.4668320054188,518.5467299482928,508.6814365808121,512.5556640625,48940000,0.0,0.0,0.0
2025-02-26 00:00:00-05:00,514.7624106136165,518.8862050191877,510.60857068019567,513.7938232421875,34457600,0.0,0.0,0.0
